Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallWaitingCalls,MonthsInService,UniqueSubs,CurrentEquipmentDays,AgeHH1,AgeHH2,IncomeGroup,ServiceArea,CreditRating
1,30.27,0.0,40.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,351.0,38.0,0.0,6.0,0.23717948717948717,0.3141497851442603
1,39.68,129.0,30.0,0.99,0.0,0.5,-61.0,-6.4,3.0,0.0,9.3,0.0,15.1,21.0,5.3,45.0,9.7,3.0,0.0,12.0,1.0,351.0,44.0,0.0,8.0,0.3055555555555556,0.29668746999519924
1,49.99,136.0,60.0,0.0,0.0,0.0,-8.0,0.0,1.3,0.0,1.7,0.0,66.2,2.7,0.0,10.3,8.0,1.3,0.0,14.0,1.0,413.0,24.0,0.0,2.0,0.4666666666666224,0.29668746999519924
1,58.85,461.0,50.0,0.0,0.0,0.2,18.0,-3.0,3.7,6.750000000000001,56.7,1.7499999999999998,70.3,24.7,9.7,64.7,89.7,12.3,0.0,14.0,1.0,413.0,0.0,0.0,3.0,0.29257395360255306,0.29668746999519924
1,51.93,459.0,30.0,0.0,55.0,0.5,-203.0,-12.899999999999999,9.3,0.3,40.0,0.0,198.4,19.3,2.0,126.3,99.3,9.7,0.0,12.0,1.0,177.0,0.0,0.0,0.0,0.2802967848309975,0.31253383865728207
1,53.38,235.0,40.0,0.25,55.0,0.0,-63.0,-12.899999999999999,1.7,0.0,13.7,0.0,26.3,4.3,5.7,85.0,18.0,1.7,0.0,12.0,2.0,351.0,48.0,48.0,6.0,0.22580645161290322,0.29668746999519924
1,60.48,355.0,50.0,1.25,0.0,0.0,-82.0,-1.6,5.0,6.750000000000001,48.0,1.7499999999999998,22.5,48.3,7.3,144.3,18.7,15.3,0.3,18.0,2.0,32.0,46.0,20.0,6.0,0.25383304940374785,0.3141497851442603
1,30.27,38.0,30.0,0.0,0.0,0.0,34.0,-0.3,1.7,2.3,4.3,0.0,6.9,7.3,3.0,17.7,4.7,4.0,0.0,12.0,2.0,351.0,78.0,70.0,2.0,0.437499999999995,0.29668746999519924
1,52.84,641.0,60.0,0.0,10.0,0.0,232.5,8.6,6.0,2.3,13.0,1.7499999999999998,0.0,7.0,0.0,20.7,22.3,8.3,0.0,18.0,3.0,520.0,46.0,46.0,6.0,0.2802967848309975,0.29668746999519924
1,9.18,14.0,10.0,0.0,0.0,0.0,-14.0,0.3,0.0,0.7,1.7,0.0,2.5,4.3,0.3,10.7,0.0,0.7,0.0,14.0,2.0,413.0,32.0,32.0,5.0,0.27906976744186046,0.29668746999519924
1,45.87,1008.0,36.0,1.24,14.0,0.5,126.0,-5.9,11.45,2.0,39.3,0.0,119.3,30.7,4.0,108.0,82.0,18.800000000000004,1.0,16.0,1.0,260.0,40.0,38.0,7.0,0.3333333333333333,0.3141497851442603
1,32.69,32.0,40.0,0.0,3.0,0.5,1.0,-0.7,1.3,6.750000000000001,4.7,0.0,0.0,1.0,0.0,6.3,3.0,14.3,0.0,18.0,1.0,520.0,54.0,0.0,5.0,0.35071090047393366,0.29668746999519924
1,28.5,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,413.0,50.0,0.0,4.0,0.2926829268292683,0.2291028961619967
1,35.37,438.0,30.0,0.0,11.0,0.0,66.0,9.499999999999998,11.45,3.3,56.95,0.3,89.2,18.0,4.0,78.3,128.45,16.7,0.0,12.0,1.0,351.0,36.0,0.0,6.0,0.31155778894472363,0.29668746999519924
1,39.72,416.0,43.0,1.25,10.0,0.5,-243.5,0.4,7.3,0.3,0.0,0.0,85.6,27.0,4.0,52.0,128.45,7.7,1.7499999999999998,14.0,1.0,301.0,56.0,52.0,7.0,0.2779783393501805,0.29668746999519924
1,96.9725,538.0,60.0,0.0,55.0,0.2,232.5,9.499999999999998,9.3,1.0,13.0,0.0,221.45,12.7,6.3,94.7,44.3,10.3,1.7,16.0,2.0,459.0,52.0,0.0,6.0,0.4189189189189189,0.2291028961619967
1,40.48,408.0,42.0,0.5,22.0,0.0,-26.0,-8.5,1.3,2.3,15.0,1.3,221.45,23.3,6.7,49.0,94.3,3.7,0.0,12.0,1.0,351.0,50.0,46.0,6.0,0.30158730158730157,0.2291028961619967
1,59.99,240.0,30.0,0.0,45.0,0.0,138.0,4.8,2.3,0.3,0.0,1.0,114.2,27.7,11.0,85.0,26.3,2.7,0.7,14.0,1.0,65.0,30.0,34.0,4.0,0.287369640787949,0.29668746999519924
1,47.54,258.0,40.0,0.0,46.0,0.5,-105.0,-12.899999999999999,0.0,1.7,24.3,0.0,22.9,24.0,0.0,138.0,12.3,1.7,0.0,18.0,1.0,519.0,46.0,42.0,6.0,0.2692307692310934,0.29668746999519924
1,29.99,514.0,30.0,0.0,0.0,0.0,-66.0,0.0,1.7,1.0,15.0,0.0,150.9,15.3,7.0,19.0,82.0,2.7,0.0,16.0,1.0,458.0,52.0,52.0,3.0,0.27906976744186046,0.29668746999519924
1,50.14,64.0,60.0,0.0,0.0,0.0,-44.0,-0.2,0.3,1.7,3.7,0.0,2.5,1.0,0.7,16.0,3.7,2.0,0.0,14.0,2.0,412.0,36.0,36.0,5.0,0.2636363636363636,0.31253383865728207
1,53.66,496.0,62.0,1.25,0.0,0.0,219.0,7.5,5.0,2.3,40.0,0.0,63.3,30.3,2.0,67.3,67.3,7.3,1.0,18.0,1.0,92.0,0.0,0.0,0.0,0.35,0.29668746999519924
1,78.36,436.0,30.0,0.0,55.0,0.0,-83.0,-12.899999999999999,6.3,2.3,31.0,0.0,101.1,20.0,9.0,138.7,64.0,8.7,1.7499999999999998,16.0,1.0,458.0,32.0,0.0,8.0,0.3490566037735849,0.29668746999519924
1,30.24,65.0,40.0,0.25,0.0,0.0,-2.0,-0.2,2.7,0.3,5.7,0.0,0.7,3.7,0.7,14.0,4.7,3.0,0.0,16.0,1.0,213.0,66.0,22.0,5.0,0.5707390690432003,0.29668746999519924
1,31.25,107.0,30.0,0.99,0.0,0.0,86.0,0.7,0.0,0.0,4.0,0.0,20.9,4.0,0.7,27.7,5.3,0.0,0.0,12.0,1.0,350.0,30.0,0.0,7.0,0.2802967848309975,0.30272596843615496
1,47.07,298.0,30.0,1.25,34.0,0.1,117.0,9.499999999999998,1.3,1.7,10.3,0.0,42.9,6.7,3.3,77.0,17.0,3.0,0.7,16.0,3.5,458.0,52.0,54.0,4.0,0.28314238952536824,0.31253383865728207
1,30.84,165.0,30.0,0.0,0.0,0.5,-14.0,-0.5,1.3,0.7,11.3,0.0,60.5,4.3,4.0,53.3,41.3,2.0,0.0,14.0,2.0,412.0,40.0,40.0,6.0,0.2932692307692308,0.29668746999519924
1,32.9,523.0,40.0,0.0,0.0,0.0,228.0,-1.2,11.45,1.0,11.0,0.0,117.2,25.7,6.7,51.7,71.7,13.7,0.0,12.0,2.0,350.0,0.0,0.0,6.0,0.3333333333333333,0.29668746999519924
1,9.54,0.0,10.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,313.0,36.0,50.0,9.0,0.4246575342465753,0.29668746999519924
1,34.37,194.0,30.0,0.25,0.0,0.0,-183.0,-4.4,1.7,5.7,21.7,1.7,61.5,6.0,1.0,46.3,24.0,7.3,0.3,14.0,1.0,412.0,48.0,46.0,9.0,0.713242980020824,0.29668746999519924
1,45.25,186.0,55.0,0.0,0.0,0.3,-30.0,-0.3,6.3,1.3,2.7,0.0,48.6,17.0,2.0,33.3,22.7,7.7,0.0,16.0,1.0,458.0,28.0,0.0,9.0,0.2714508580343214,0.26913199794555726
1,59.12,751.0,30.0,0.0,55.0,0.0,102.0,9.499999999999998,5.7,5.3,56.95,1.7499999999999998,186.3,52.0,13.25,119.0,128.45,11.0,1.7499999999999998,12.0,1.0,350.0,40.0,38.0,6.0,0.25383304940374785,0.26913199794555726
1,53.8,616.0,48.0,0.74,10.0,0.5,-36.0,9.499999999999998,1.3,0.7,53.7,1.7499999999999998,31.5,3.0,0.3,49.0,38.3,2.0,0.0,12.0,1.0,124.0,0.0,0.0,0.0,0.2676056338028169,0.2291028961619967
1,55.02,389.0,40.0,0.25,42.0,0.0,-53.0,-8.4,4.0,5.7,21.3,0.0,44.6,16.7,0.0,72.7,21.7,9.7,0.0,18.0,1.0,519.0,26.0,26.0,5.0,0.25,0.29668746999519924
1,76.74,624.0,50.0,1.25,55.0,0.0,232.5,9.499999999999998,1.0,4.7,23.0,0.0,135.8,43.3,6.7,188.75,75.3,5.7,1.7499999999999998,14.0,1.0,412.0,28.0,22.0,6.0,0.2923076923076923,0.26913199794555726
1,37.98,235.0,40.0,1.25,16.0,0.0,135.0,9.499999999999998,1.7,3.0,8.3,0.0,18.2,3.0,0.3,32.7,30.0,4.7,0.0,16.0,1.0,207.0,32.0,28.0,6.0,0.2562814070351759,0.29668746999519924
1,34.35,474.0,40.0,0.0,11.0,0.0,59.0,9.499999999999998,2.7,0.3,22.3,1.7499999999999998,9.0,9.7,0.3,47.7,35.7,3.0,0.0,14.0,2.0,412.0,0.0,0.0,0.0,0.30275229357798167,0.29668746999519924
1,47.8,379.0,57.0,0.5,12.0,0.0,-12.0,-6.2,9.3,0.7,56.95,1.7,47.6,21.7,3.0,132.0,92.0,10.0,0.7,11.0,1.0,205.0,44.0,42.0,4.0,0.25101214574898784,0.29668746999519924
1,52.12,116.0,30.0,0.0,55.0,0.0,140.0,9.499999999999998,0.7,0.3,1.3,0.0,4.1,3.0,0.0,14.0,16.0,1.0,0.3,18.0,1.0,518.0,0.0,0.0,0.0,0.32510288065843623,0.30272596843615496
1,77.54,309.0,30.0,0.25,55.0,0.0,117.0,9.499999999999998,5.3,6.7,12.0,0.0,19.0,5.7,0.3,75.3,25.7,12.0,0.0,14.0,1.0,411.0,58.0,48.0,8.0,0.3333333333333333,0.26913199794555726
1,23.25,44.0,20.0,0.0,0.0,0.0,-44.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,369.0,32.0,34.0,9.0,0.2784615384615385,0.3141497851442603
1,47.0,224.0,10.0,0.0,55.0,0.5,193.0,9.499999999999998,3.3,2.3,5.0,0.0,39.0,20.3,4.3,36.0,40.3,5.7,0.3,18.0,3.0,518.0,0.0,0.0,0.0,0.23684210526315788,0.29668746999519924
1,57.86,224.0,30.0,0.0,55.0,0.0,-224.0,-12.899999999999999,0.3,3.7,10.3,0.0,78.8,10.0,11.7,38.3,14.3,4.0,0.0,11.0,2.0,349.0,62.0,58.0,8.0,0.28314238952536824,0.3141497851442603
1,96.9725,798.0,75.0,0.0,55.0,0.0,43.0,9.499999999999998,3.3,5.0,40.3,0.0,63.2,40.0,13.25,161.7,34.7,8.3,1.7499999999999998,18.0,2.0,518.0,54.0,32.0,5.0,0.25000000000008005,0.29668746999519924
1,59.23,222.0,35.0,0.74,55.0,0.0,92.0,9.499999999999998,4.7,1.0,7.7,0.0,76.6,26.0,0.7,105.3,8.0,5.7,0.7,18.0,1.0,518.0,46.0,0.0,6.0,0.3846153846141063,0.3141497851442603
1,36.28,515.0,44.0,0.0,0.0,0.0,171.0,3.9,11.45,1.0,32.7,0.7,71.1,43.0,13.25,61.0,96.3,18.800000000000004,0.0,14.0,1.0,26.0,0.0,0.0,0.0,0.2802967848309975,0.26913199794555726
1,96.9725,100.0,80.0,1.25,0.0,0.0,-100.0,-4.6,3.3,0.0,0.0,0.0,7.6,5.3,2.0,18.0,6.3,3.3,0.0,11.0,2.0,273.0,0.0,0.0,0.0,0.2779783393501805,0.3141497851442603
1,58.95,316.0,45.0,1.25,4.0,0.5,187.0,9.499999999999998,11.45,6.750000000000001,38.0,1.7499999999999998,33.2,14.7,0.3,123.3,52.7,18.800000000000004,1.0,11.0,1.0,125.0,28.0,28.0,4.0,0.25735294117647056,0.26913199794555726
1,59.99,402.0,70.0,0.0,0.0,0.0,122.0,0.0,9.3,2.3,16.7,0.0,110.0,19.3,13.25,62.7,62.7,11.7,1.3,18.0,3.5,204.0,42.0,0.0,4.0,0.2692307692307692,0.31253383865728207
1,25.17,357.0,10.0,0.25,44.0,0.5,-7.0,-3.1,1.7,0.7,9.0,0.0,25.3,10.7,6.7,67.0,41.0,2.3,0.0,11.0,2.0,349.0,42.0,38.0,7.0,0.2871287128712871,0.29668746999519924
1,30.24,77.0,40.0,0.25,0.0,0.0,3.0,0.7,0.0,0.7,2.7,0.0,0.0,0.0,0.0,18.7,4.7,0.7,0.0,18.0,3.5,114.0,32.0,36.0,9.0,0.34065934065934067,0.3141497851442603
1,70.7,333.0,55.0,0.25,55.0,0.0,-183.0,-12.899999999999999,9.0,5.3,15.7,0.0,56.5,11.7,0.0,44.0,38.3,14.7,1.3,18.0,1.0,518.0,0.0,0.0,0.0,0.25383304940374785,0.29668746999519924
1,64.68,514.0,45.0,0.0,55.0,0.3,-166.0,-12.899999999999999,2.3,0.0,9.3,1.3,193.2,38.7,13.25,82.0,62.7,2.3,1.7499999999999998,18.0,2.0,518.0,48.0,0.0,3.0,0.36538461538461536,0.27689873417721517
1,43.52,430.0,45.0,0.25,4.0,0.5,-243.5,-7.2,0.7,0.7,13.7,0.0,0.1,0.3,0.0,20.3,26.3,1.3,0.0,11.0,1.0,349.0,62.0,62.0,9.0,0.25477707006369427,0.27689873417721517
1,55.98,384.0,40.0,0.0,55.0,0.0,215.0,9.499999999999998,1.3,0.0,11.7,0.0,122.0,37.0,13.25,98.7,31.7,1.3,0.3,18.0,1.0,300.0,0.0,0.0,0.0,0.2400000000019847,0.26913199794555726
1,87.22,692.0,80.0,1.24,44.0,0.0,-124.0,-8.0,9.7,0.7,56.95,0.3,133.2,26.7,0.7,158.3,128.45,10.3,1.7499999999999998,11.0,1.0,349.0,74.0,74.0,3.0,0.3313953488372093,0.2291028961619967
1,16.71,32.0,17.0,0.0,0.0,0.0,94.0,9.499999999999998,0.0,0.0,4.0,0.7,7.5,0.0,0.3,8.0,16.0,0.0,0.0,11.0,1.0,349.0,40.0,42.0,3.0,0.26666666666666666,0.3141497851442603
1,56.74,316.0,70.0,0.25,0.0,0.0,-48.0,0.7,3.3,0.0,11.0,0.0,41.7,24.3,2.3,50.0,39.3,3.3,0.3,18.0,3.0,518.0,42.0,40.0,9.0,0.3333196646700229,0.29668746999519924
1,34.99,250.0,45.0,0.0,0.0,0.0,-212.0,0.0,5.0,1.3,15.0,0.0,11.9,11.3,0.3,17.7,27.3,6.3,0.0,16.0,1.0,342.0,50.0,52.0,7.0,0.32653061224489793,0.30272596843615496
1,31.36,159.0,30.0,0.0,3.0,0.0,16.0,-1.0,0.3,0.3,26.7,0.3,20.2,11.7,1.0,33.3,23.3,0.7,0.0,11.0,2.0,348.0,32.0,0.0,5.0,0.3582887700534759,0.29668746999519924
1,31.08,122.0,40.0,0.25,0.0,0.0,-39.0,-1.1,6.0,2.3,22.3,0.0,5.4,11.0,1.7,46.3,27.0,8.3,0.3,11.0,3.0,346.0,44.0,42.0,7.0,0.3333333333333333,0.29668746999519924
1,47.87,230.0,45.0,1.25,0.0,0.0,-145.0,-7.7,2.0,6.750000000000001,3.0,0.0,8.1,22.3,0.0,29.3,29.7,18.800000000000004,0.0,11.0,2.0,348.0,38.0,0.0,4.0,0.2692307692307692,0.3141497851442603
1,40.94,225.0,32.0,0.5,23.0,0.2,74.0,2.3,0.3,3.7,23.0,0.0,8.3,3.3,0.0,48.7,11.3,4.0,0.0,16.0,1.0,456.0,54.0,80.0,5.0,0.29608938547486036,0.29668746999519924
1,39.05,116.0,45.0,0.74,0.0,0.0,-38.0,-1.1,1.0,0.3,17.0,0.0,12.3,0.7,0.0,42.3,15.7,1.3,0.3,11.0,1.0,348.0,38.0,34.0,9.0,0.3090909090909091,0.29668746999519924
1,23.67,6.0,30.0,0.25,0.0,0.0,-2.0,-0.4,0.7,0.3,1.0,0.0,0.0,0.0,0.0,1.3,1.3,1.0,0.0,11.0,1.0,348.0,64.0,0.0,1.0,0.35365853658536583,0.29668746999519924
1,31.49,90.0,40.0,0.25,0.0,0.5,42.0,-1.5,0.7,1.0,2.0,0.0,11.9,10.0,0.3,16.7,8.7,1.7,0.0,16.0,2.0,456.0,58.0,28.0,7.0,0.2637795275590551,0.29668746999519924
1,55.07,322.0,40.0,0.5,55.0,0.0,232.5,9.499999999999998,1.3,6.750000000000001,35.3,0.0,81.0,19.3,0.0,114.3,22.3,10.0,1.3,14.0,1.0,244.0,0.0,0.0,0.0,0.2937853107344633,0.2291028961619967
1,59.19,566.0,70.0,1.24,0.0,0.5,220.0,0.9,7.0,0.7,38.0,1.3,102.3,30.3,13.25,88.0,45.7,7.7,1.7499999999999998,11.0,2.0,348.0,0.0,0.0,0.0,0.22727272732224232,0.3141497851442603
1,64.37,315.0,50.0,1.25,0.0,0.0,70.0,0.6,5.7,6.750000000000001,2.3,0.3,29.2,18.3,0.3,55.3,37.7,18.800000000000004,1.3,11.0,1.0,348.0,28.0,0.0,4.0,0.32608695652173914,0.2291028961619967
1,89.67,1056.0,10.0,0.0,55.0,0.0,232.5,9.499999999999998,9.7,6.750000000000001,19.0,0.0,221.45,32.0,13.25,75.0,39.7,18.800000000000004,1.3,18.0,2.0,517.0,32.0,28.0,4.0,0.32558139534883723,0.29668746999519924
1,35.8,770.0,45.0,0.5,0.0,0.0,-243.5,0.2,4.3,1.0,34.7,1.7499999999999998,108.2,33.7,13.25,64.0,78.7,5.3,0.0,11.0,1.0,348.0,32.0,28.0,8.0,0.39416058394160586,0.29668746999519924
1,75.69,596.0,54.0,0.25,55.0,0.0,232.5,9.499999999999998,2.0,5.7,56.0,1.7499999999999998,156.7,40.7,13.25,163.7,85.7,7.7,0.3,14.0,3.0,89.0,48.0,34.0,3.0,0.25383304940374785,0.27689873417721517
1,53.88,578.0,60.0,0.5,0.0,0.5,232.5,-2.9,8.7,0.7,34.7,0.7,191.9,15.7,3.3,118.7,64.0,9.3,0.7,14.0,1.0,226.0,0.0,0.0,0.0,0.3287671232876712,0.30272596843615496
1,13.34,52.0,10.0,0.0,2.0,0.0,-3.0,-0.1,0.0,0.7,1.7,1.7,8.0,6.0,7.0,19.0,4.7,0.7,0.0,11.0,2.0,348.0,30.0,32.0,6.0,0.28314238952536824,0.2291028961619967
1,30.0,115.0,30.0,0.0,0.0,0.0,39.0,0.0,8.0,0.7,8.0,0.0,37.7,9.7,0.7,10.7,27.0,8.7,0.0,16.0,2.0,456.0,42.0,0.0,6.0,0.3490566037735849,0.29668746999519924
1,54.28,613.0,60.0,0.0,0.0,0.3,-11.0,0.1,11.45,5.0,17.3,1.0,198.2,41.7,13.25,135.7,84.0,18.800000000000004,1.7,13.0,1.0,409.0,64.0,62.0,2.0,0.2562814070351759,0.30272596843615496
1,31.07,194.0,40.0,0.0,0.0,0.4,-125.0,-0.8,0.3,6.750000000000001,4.0,0.0,44.5,12.7,0.0,54.0,36.3,8.7,0.0,11.0,1.0,347.0,58.0,54.0,8.0,0.2876712328767123,0.29668746999519924
1,56.3,530.0,63.0,0.74,0.0,0.0,-243.5,-12.899999999999999,11.45,0.7,2.7,1.3,212.0,47.7,11.0,105.7,48.7,18.800000000000004,1.3,17.0,2.0,516.0,38.0,68.0,6.0,0.31277533039647576,0.26913199794555726
1,47.6,64.0,23.0,0.74,55.0,0.0,188.0,9.499999999999998,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,391.0,0.0,0.0,0.0,0.33062330623306235,0.2291028961619967
1,36.97,469.0,30.0,0.5,8.0,0.0,7.0,-2.4,7.0,1.0,56.95,0.0,17.2,21.0,1.0,101.7,128.45,8.0,0.7,13.0,1.0,409.0,46.0,20.0,3.0,0.232,0.29668746999519924
1,78.56,742.0,30.0,0.74,55.0,0.1,15.0,9.499999999999998,11.45,3.0,56.95,1.7499999999999998,157.2,19.3,6.7,127.7,83.0,16.7,1.7499999999999998,13.0,1.0,409.0,94.0,0.0,3.0,0.29629629629627724,0.26913199794555726
1,10.67,49.0,10.0,1.25,5.0,0.0,-49.0,-0.7,0.3,0.7,1.0,0.0,3.9,5.0,0.7,14.0,7.0,1.0,0.0,15.0,3.0,455.0,50.0,48.0,7.0,0.28314238952536824,0.3141497851442603
1,13.19,96.0,10.0,0.0,0.0,0.0,-1.0,0.2,0.0,6.3,10.7,0.0,11.2,13.7,2.3,55.7,13.0,6.3,0.0,11.0,2.0,347.0,46.0,0.0,6.0,0.27777777777777785,0.3141497851442603
1,42.35,214.0,43.0,0.0,0.0,0.5,84.0,1.3,11.45,6.750000000000001,22.7,0.0,21.6,36.3,5.3,51.0,40.3,18.800000000000004,1.0,15.0,2.0,285.0,22.0,0.0,1.0,0.2408026755852843,0.26913199794555726
1,86.3,536.0,80.0,0.0,55.0,0.0,-243.5,-12.899999999999999,2.7,0.0,6.7,1.0,210.7,16.7,2.0,173.3,45.0,2.7,0.3,13.0,2.0,409.0,40.0,0.0,6.0,0.4,0.29668746999519924
1,64.24,872.0,45.0,1.25,55.0,0.0,-243.5,-12.899999999999999,11.0,3.0,28.0,1.7499999999999998,170.2,52.0,13.25,99.0,89.3,14.0,0.3,13.0,1.0,109.0,22.0,22.0,7.0,0.3602941176470588,0.29668746999519924
1,66.6,802.0,55.0,0.0,0.0,0.5,-153.0,-11.7,5.7,0.3,52.3,0.0,59.6,45.3,3.0,56.0,128.45,7.3,0.0,13.0,1.0,55.0,40.0,40.0,6.0,0.38888888888888884,0.2291028961619967
1,24.05,73.0,23.0,0.25,0.0,0.5,-73.0,9.499999999999998,0.7,2.0,1.0,0.0,11.0,9.7,1.7,7.0,21.7,2.7,0.0,15.0,1.0,455.0,0.0,0.0,0.0,0.2562814070351759,0.29668746999519924
1,35.22,305.0,10.0,0.0,55.0,0.0,65.0,-2.1,1.0,0.3,34.7,0.0,39.2,48.7,5.7,61.7,128.45,1.3,1.0,11.0,2.0,347.0,46.0,42.0,9.0,0.2923076923076923,0.29668746999519924
1,48.99,571.0,35.0,0.25,30.0,0.5,-243.5,-12.899999999999999,1.3,0.3,10.7,1.3,197.5,16.7,1.0,27.0,34.3,1.7,0.0,13.0,1.0,408.0,0.0,0.0,0.0,0.33062330623306235,0.3141497851442603
1,34.37,100.0,30.0,0.25,11.0,0.0,-21.0,-3.4,3.3,0.3,11.3,0.3,21.2,3.7,2.3,31.0,20.7,3.7,0.0,11.0,2.0,346.0,0.0,0.0,0.0,0.2422360248447205,0.30272596843615496
1,40.16,130.0,50.0,0.25,0.0,0.0,-130.0,-0.2,0.0,2.3,4.7,0.0,0.8,1.0,0.0,21.0,5.7,2.3,0.3,15.0,1.0,454.0,0.0,0.0,0.0,0.2784615384615385,0.29668746999519924
1,31.22,303.0,30.0,0.0,0.0,0.0,96.0,-0.8,11.45,0.0,0.0,0.0,56.0,28.0,3.0,49.3,54.3,18.800000000000004,0.0,11.0,1.0,332.0,60.0,56.0,3.0,0.287369640787949,0.30272596843615496
1,59.74,259.0,30.0,0.0,55.0,0.0,9.0,1.1,2.7,1.0,8.3,1.3,175.3,9.0,0.7,42.7,27.0,3.7,0.0,13.0,1.0,408.0,0.0,0.0,0.0,0.2926829268292683,0.29668746999519924
1,65.69,105.0,10.0,1.25,54.0,0.0,170.0,9.499999999999998,2.0,0.0,17.7,0.3,15.3,3.3,0.7,15.7,32.7,2.0,0.0,11.0,1.0,345.0,56.0,56.0,7.0,0.232,0.2291028961619967
1,50.79,488.0,50.0,0.5,0.0,0.2,-57.0,-0.3,3.0,6.750000000000001,23.3,1.7499999999999998,54.6,49.7,0.0,133.3,53.0,18.800000000000004,1.0,13.0,1.0,408.0,50.0,54.0,7.0,0.3072289156626506,0.2291028961619967
1,73.08,818.0,60.0,0.0,55.0,0.0,202.0,-12.899999999999999,9.7,1.7,56.95,0.0,188.9,1.3,1.7,66.0,128.45,11.3,0.0,11.0,1.0,346.0,0.0,0.0,0.0,0.3582887700534759,0.30272596843615496
1,96.9725,519.0,43.0,0.0,55.0,0.5,-243.5,-12.899999999999999,0.0,3.3,23.3,1.0,92.9,24.3,2.3,43.3,37.7,3.3,0.0,13.0,2.0,77.0,20.0,0.0,0.0,0.30851063829787234,0.29668746999519924
1,17.7,287.0,10.0,1.25,0.0,0.5,7.0,1.4,5.3,1.0,28.0,0.0,17.7,6.3,8.3,82.0,52.7,6.3,0.0,11.0,2.0,346.0,46.0,50.0,4.0,0.28512396694214875,0.3141497851442603
1,27.39,100.0,35.0,1.24,3.0,0.0,-90.0,-7.4,0.0,1.3,4.7,0.0,0.0,0.0,0.0,14.3,4.3,1.3,0.0,11.0,1.0,346.0,0.0,0.0,9.0,0.2779783393501805,0.29668746999519924
1,96.9725,226.0,70.0,1.25,14.0,0.0,-225.0,-12.899999999999999,0.0,1.3,5.0,0.0,6.0,2.0,0.7,23.0,18.7,1.3,0.0,13.0,2.0,138.0,40.0,26.0,4.0,0.30971128608923887,0.27689873417721517
1,53.65,91.0,60.0,0.25,0.0,0.2,94.0,0.2,0.3,0.0,1.3,0.0,6.7,0.0,0.7,5.3,12.3,0.3,0.0,17.0,3.0,125.0,54.0,0.0,6.0,0.232,0.3141497851442603
1,37.99,387.0,45.0,0.0,0.0,0.0,-243.5,0.0,2.3,0.3,34.3,0.0,17.3,29.0,9.0,33.0,38.7,2.7,0.0,13.0,2.0,408.0,0.0,0.0,0.0,0.28314238952536824,0.3141497851442603
1,96.9725,932.0,50.0,0.99,55.0,0.0,28.0,2.5,4.7,3.7,52.7,0.0,221.45,17.3,0.7,169.0,51.3,8.3,1.7499999999999998,11.0,1.0,346.0,32.0,40.0,6.0,0.3262411347517731,0.2291028961619967
1,32.35,149.0,30.0,1.25,0.0,0.0,2.0,-0.4,2.3,0.0,13.0,0.0,6.8,10.3,0.3,50.7,4.7,2.3,1.0,17.0,1.0,515.0,38.0,0.0,6.0,0.3018867924528302,0.3141497851442603
1,52.96,262.0,60.0,1.25,0.0,0.0,124.0,-2.0,4.0,0.7,11.3,0.0,10.6,14.7,1.3,68.0,9.0,4.7,0.0,13.0,2.0,408.0,44.0,44.0,7.0,0.36,0.29668746999519924
1,59.99,34.0,70.0,0.0,0.0,0.0,5.0,0.0,3.0,0.7,4.7,0.0,1.0,3.0,0.0,13.3,2.7,3.7,0.0,13.0,2.0,408.0,0.0,0.0,0.0,0.256140350877193,0.29668746999519924
1,69.25,208.0,30.0,0.0,19.0,0.2,55.0,-12.899999999999999,4.7,4.0,17.0,1.3,2.3,3.0,0.0,23.7,18.3,8.7,0.0,13.0,1.0,109.0,76.0,74.0,4.0,0.25925925925942944,0.29668746999519924
1,31.71,46.0,30.0,0.0,4.0,0.0,-46.0,-1.7,0.0,0.0,0.0,0.0,0.2,2.3,0.0,4.0,1.7,0.0,0.0,15.0,2.0,454.0,32.0,34.0,9.0,0.2802967848309975,0.29668746999519924
1,33.77,49.0,30.0,0.25,0.0,0.0,24.0,-0.5,2.7,0.3,13.3,0.0,3.5,1.0,0.0,23.7,8.7,3.0,0.0,11.0,1.0,140.0,72.0,0.0,1.0,0.2422360248447205,0.3141497851442603
